Date,Open,High,Low,Close,Volume
12/30/2004,96.58158111572266,99.21421051,96.02101898,98.89889526367188,11796700
12/31/2004,99.71471405029297,100.0400391,96.37637329101562,96.49149322509766,15321600
1/3/2005,98.79879760742188,101.92192077636719,97.82782745361328,101.45645904541016,31656700
1/4/2005,100.8008041381836,101.56656646728516,96.83683776855469,97.34735107421875,27484200
1/5/2005,96.82182312011719,98.54854583740234,96.21121215820312,96.85185241699219,16456700
1/6/2005,97.63763427734375,98.04804992675781,93.9539566,94.36936950683594,20753400
1/7/2005,95.41541290283203,97.22222137451172,94.48448181152344,97.02201843261719,19306400
1/10/2005,97.34735107421875,99.14914703,96.01100922,97.62762451171875,15064100
1/11/2005,97.90790557861328,98.9539566,96.68668365478516,96.86686706542969,13903400
1/12/2005,97.26226043701172,98.06306457519531,95.34534454345703,97.78778839111328,16339200
1/13/2005,97.78778839111328,98.79379272460938,97.12212371826172,97.76276397705078,13685100
1/14/2005,98.09809875488281,100.1051025390625,97.16216278076172,100.0850830078125,19261300
1/18/2005,100.58558654785156,102.61260986328125,99.42942810058594,102.05205535888672,26318800
1/19/2005,102.42742919921875,102.75275421142578,98.45345306396484,98.74874877929688,22492800
1/20/2005,96.34634399414062,98.22322082519531,96.09609985351562,97.05706024169922,17985100
1/21/2005,97.36737060546875,97.77777862548828,94.15415192,94.23423767089844,18498200
1/24/2005,94.43943786621094,94.75975799560547,90.25025177001953,90.45044708251953,28017300
1/25/2005,91.06105804,91.21121215820312,88.23323059082031,88.64865112304688,21297000
1/26/2005,89.72472381591797,94.79979705810547,89.66466522216797,94.71471405029297,24591100
1/27/2005,94.47447204589844,94.52452087402344,92.69269561767578,94.13413239,13241500
1/28/2005,95.10510254,97.44744873046875,93.26325988769531,95.26526641845703,24391900
1/31/2005,96.94194030761719,98.27827453613281,95.95595551,97.90790557861328,19174200
2/1/2005,97.28728485107422,98.42842864990234,95.41040802001953,96.0460434,37640300
2/2/2005,107.88288116455078,108.50850677490234,101.93193054199219,103.08308410644531,65533000
2/3/2005,103.09809875488281,106.79179382324219,103.00801086425781,105.53553771972656,25950200
2/4/2005,103.33834075927734,103.9789810180664,101.40139770507812,102.28227996826172,29608900
2/7/2005,102.73273468017578,103.30330657958984,97.85285186767578,98.11311340332031,25894800
2/8/2005,98.57857513427734,100.1101074,97.36236572265625,99.41941833496094,22937000
2/9/2005,100.48048400878906,100.9009017944336,94.82482147216797,95.88588715,34308600
2/10/2005,96.08107758,96.20120239257812,92.71772003173828,94.08408356,37927400
2/11/2005,93.42342376708984,96.25625610351562,93.12812805175781,93.79379272460938,26205700
2/14/2005,91.51651763916016,96.63663482666016,90.59059143066406,96.59159088134766,77047200
2/15/2005,96.89689636230469,100.0200195,96.63663482666016,97.71271514892578,51514000
2/16/2005,97.44744873046875,99.76476287841797,97.24724578857422,99.30430603027344,33031500
2/17/2005,99.0140152,99.97497559,98.50350189208984,99.04904938,20807900
2/18/2005,99.35435485839844,99.51951599121094,98.42842864990234,99.07407379,16954800
2/22/2005,98.34835052490234,99.54955291748047,95.29029083251953,95.78077697753906,26940400
2/23/2005,96.74674987792969,97.33733367919922,94.42442321777344,97.07207489013672,31140800
2/24/2005,91.77677917480469,95.02001953,91.20620727539062,94.53954315185547,51576900
2/25/2005,94.66967010498047,95.05505371,92.84784698486328,93.02803039550781,19927000
2/28/2005,93.09309387207031,95.0300293,93.01802062988281,94.08908844,15621100
3/1/2005,94.73973846435547,94.9699707,91.09108734,93.12312316894531,18603700
3/2/2005,93.06806945800781,93.92893219,92.27227020263672,92.68268585205078,14556400
3/3/2005,93.15815734863281,93.96897125,92.24724578857422,93.59860229492188,15201900
3/4/2005,93.44344329833984,93.71871948242188,92.62762451171875,93.04304504394531,13534600
3/7/2005,93.9839859,94.89489746,93.60861206054688,94.49949645996094,17317400
3/8/2005,94.64464569091797,95.02001953,92.57757568359375,92.69269561767578,16076100
3/9/2005,92.19719696044922,92.41741943359375,90.17017364501953,90.76576232910156,22698000
3/10/2005,90.59559631347656,90.69068908691406,88.78878784179688,90.08007813,21899000
3/11/2005,90.31031036376953,90.56556701660156,88.66366577148438,88.98899078,16040500
3/14/2005,89.25425720214844,89.28929138183594,86.37136840820312,87.58258056640625,22270900
3/15/2005,87.73773956298828,90.09008789,87.19219207763672,89.39439392089844,20823300
3/16/2005,88.43843841552734,89.39439392089844,87.59259033203125,87.88788604736328,14198300
3/17/2005,88.65365600585938,89.90991211,87.98799133300781,89.73473358154297,16504600
3/18/2005,89.49449157714844,90.29029083251953,89.24424743652344,90.11010742,14165800
3/21/2005,89.72472381591797,91.17617797851562,88.71371459960938,90.53053283691406,14952400
3/22/2005,90.68067932128906,91.06105804,89.0140152,89.38938903808594,11252100
3/23/2005,89.07407379,90.21021270751953,89.07407379,89.57958221435547,9680300
3/24/2005,90.44043731689453,90.52052307128906,89.68968963623047,89.71471405029297,7402900
3/28/2005,90.93093109,92.49249267578125,90.56556701660156,90.80080414,17458500
3/29/2005,90.61561584472656,91.73173522949219,89.12412262,89.87487793,12933000
3/30/2005,90.41040802001953,90.81581879,89.88989258,90.31531524658203,12459700
3/31/2005,89.06406403,90.78578949,88.90891266,90.34534454345703,13523600
4/1/2005,90.97097015,91.56656646728516,90.08508301,90.11010742,12351600
4/4/2005,90.06506348,92.75275421142578,90.01000977,92.73773956298828,16136600
4/5/2005,93.95896149,95.22522735595703,93.87887573242188,94.37937927246094,17455900
4/6/2005,94.71471405029297,94.91992188,93.88388061523438,94.70470428466797,10494600
4/7/2005,94.48448181152344,97.40740966796875,94.41441345214844,96.97697448730469,19365000
4/8/2005,96.94194030761719,97.64764404296875,95.82082367,96.12112426757812,10222900
4/11/2005,96.64163970947266,97.49749755859375,96.25625610351562,96.71170806884766,10810100
4/12/2005,96.59659576416016,97.30730438232422,94.79979705810547,97.07707977294922,14624500
4/13/2005,96.83183288574219,97.25725555419922,94.95996094,96.56156158447266,13098400
4/14/2005,96.73173522949219,97.27727508544922,95.1451416,95.82082367,12293000
4/15/2005,95.1451416,95.26526641845703,92.42242431640625,92.59259033203125,23131600
4/18/2005,92.38238525390625,94.03403473,91.83683776855469,93.57857513427734,13087400
4/19/2005,94.75975799560547,96.09609985351562,94.10910797,95.79579926,16843100
4/20/2005,99.38938903808594,100.35034942626953,98.05305480957031,99.14914703,30872000
4/21/2005,100.31031036376953,102.60260009765625,99.75975799560547,102.21221160888672,35468200
4/22/2005,111.56156158447266,112.11211395263672,107.23723602294922,108.01301574707031,66343700
4/25/2005,109.0190200805664,112.48248291015625,108.86886596679688,111.87687683105469,39640300
4/26/2005,110.22022247314453,111.11111450195312,109.25425720214844,109.48448181152344,34509400
4/27/2005,109.1041030883789,110.53553771972656,108.47847747802734,110,20509000
4/28/2005,109.8598633,111.15115356445312,108.9639663696289,109.83483123779297,17348200
4/29/2005,111.0660629272461,111.23623657226562,109.0190200805664,110.1101074,18322000
5/2/2005,111.13613891601562,111.96195983886719,110.21521759033203,111.25625610351562,19515200
5/3/2005,111.0360336303711,114.1891860961914,110.77076721191406,113.20820617675781,35524800
5/4/2005,113.72872924804688,115.0550537109375,113.61361694335938,114.36436462402344,24142800
5/5/2005,114.42442321777344,114.42442321777344,113.05305480957031,113.60360717773438,15004100
5/6/2005,114.31431579589844,114.73973846435547,113.34835052490234,114.1241226196289,13514200
5/9/2005,114.1141128540039,114.36436462402344,112.82782745361328,113.12312316894531,11062500
5/10/2005,112.84784698486328,114.0140151977539,112.47247314453125,114.0140151977539,12678900
5/11/2005,114.59960174560547,116.10610961914062,114.0790786743164,115.76075744628906,22934600
5/12/2005,115.52052307128906,116.23123168945312,114.2142105102539,114.47447204589844,17878500
5/13/2005,114.70470428466797,115.66065979003906,113.77377319335938,114.73473358154297,14816100
5/16/2005,114.9549560546875,115.9259262084961,114.39939880371094,115.64064025878906,11351400
5/17/2005,115.39539337158203,116.84184265136719,115.21521759033203,116.68167877197266,15602100
5/18/2005,116.92192077636719,120.1051025390625,116.87687683105469,119.69969940185547,24599300
5/19/2005,120.29029083251953,120.70570373535156,119.25425720214844,119.70970916748047,19413500
5/20/2005,120.72572326660156,120.9559555053711,119.9449462890625,120.9259262084961,16310600
5/23/2005,121.70169830322266,129.17918395996094,121.47647857666016,127.85285186767578,42733800
5/24/2005,128.60861206054688,132.8528594970703,126.87687683105469,128.1281280517578,58028100
5/25/2005,126.49149322509766,130.62062072753906,125.44043731689453,130.53553771972656,36079600
5/26/2005,130.61061096191406,132.0120086669922,129.27928161621094,129.7297363,27066100
5/27/2005,130.36036682128906,133.1581573486328,129.7547607421875,133.1331329345703,24343800
5/31/2005,134.8498535,139.33934020996094,134.8198242,138.77377319335938,44429100
6/1/2005,141.7417449951172,146.5915985107422,141.15115356445312,144.14414978027344,70313000
6/2/2005,144.50950622558594,145.0350341796875,142.44244384765625,144.09410095214844,35912200
6/3/2005,143.53854370117188,144.7947998046875,138.84384155273438,140.2702637,37527000
6/6/2005,141.33633422851562,147.0220184326172,141.05606079101562,145.61561584472656,45006700
6/7/2005,148.69869995117188,149.9449462890625,145.2952880859375,146.7067108154297,48597300
6/8/2005,146.5715789794922,146.7417449951172,139.13914489746094,139.9199219,51350300
6/9/2005,142.50250244140625,144.39439392089844,140.42042541503906,143.2982940673828,32849300
6/10/2005,143.63864135742188,143.78378295898438,140.1501465,141.39138793945312,25367800
6/13/2005,140.0500488,142.23724365234375,138.3983917236328,141.51651000976562,25580700
6/14/2005,139.43443298339844,140.76075744628906,139.01400756835938,139.31431579589844,20163600
6/15/2005,137.63763427734375,138.78878784179688,133.84884643554688,137.53753662109375,41724400
6/16/2005,137.26727294921875,139.28929138183594,136.6716766357422,138.85885620117188,24899800
6/17/2005,139.63963317871094,140.2902832,138.0880889892578,140.2902832,20847900
6/20/2005,138.1831817626953,143.97897338867188,136.00100708007812,143.49349975585938,42007300
6/21/2005,144.17918395996094,145.2952880859375,142.62762451171875,144.06407165527344,30234300
6/22/2005,144.9799805,146.30630493164062,144.47947692871094,144.7947998046875,20927000
6/23/2005,144.14414978027344,147.55255126953125,143.3933868408203,145,28084600
6/24/2005,145.59559631347656,149.14915466308594,144.9349365234375,148.77377319335938,35506800
6/27/2005,149.59959411621094,152.38739013671875,147.0770721435547,152.20220947265625,35570100
6/28/2005,153.2932891845703,154.7797852,151.15115356445312,151.15115356445312,38034900
6/29/2005,151.40139770507812,152.34234619140625,146.22122192382812,146.50650024414062,36560800
6/30/2005,147.31732177734375,149.61460876464844,145.66566467285156,147.22222900390625,30158600
7/1/2005,147.66766357421875,148.2682647705078,144.7547607421875,145.77076721191406,18436700
7/5/2005,146.19619750976562,148.1381378173828,145.2602539,148.0030059814453,14973000
7/6/2005,148.79879760742188,148.94894409179688,145.83583068847656,145.90589904785156,15984500
7/7/2005,144.8398438,148.0480499267578,144.39939880371094,147.9179229736328,21322800
7/8/2005,148.2732696533203,148.89889526367188,147.1721649169922,148.2632598876953,14900200
7/11/2005,148.3483428955078,148.44845581054688,145.65565490722656,146.8218231201172,16763800
7/12/2005,146.8418426513672,147.34735107421875,145.61061096191406,146.03604125976562,11718000
7/13/2005,146.40139770507812,149.7697754,146.19619750976562,149.57957458496094,22852900
7/14/2005,152.8228302001953,153.52853393554688,150.1851806640625,150.59559631347656,21314000
7/15/2005,150.77076721191406,151.8518524169922,150.0400391,150.74574279785156,16859900
7/18/2005,150.1501465,151.10110473632812,149.02401733398438,149.9199219,12403100
7/19/2005,151.20120239257812,155.33033752441406,151.05105590820312,155.1051025390625,25217500
7/20/2005,152.9379425048828,156.46145629882812,151.05105590820312,156.15615844726562,28592100
7/21/2005,157.1821746826172,159.05905151367188,155.76075744628906,157.1271209716797,39539200
7/22/2005,153.3383331298828,154.7797852,148.3133087158203,151.35134887695312,46726800
7/25/2005,151.34634399414062,151.7967987060547,147.62762451171875,148.0730743408203,19298200
7/26/2005,147.65264892578125,149.14915466308594,146.19119262695312,148.1931915283203,19614100
7/27/2005,149.01901245117188,149.26426696777344,146.34634399414062,148.61361694335938,14421300
7/28/2005,148.85385131835938,148.85385131835938,146.7867889404297,146.8968963623047,11839300
7/29/2005,146.21621704101562,146.5665740966797,143.63864135742188,144.02401733398438,16709800
8/1/2005,144.20420837402344,146.39639282226562,144.19419860839844,145.95095825195312,11313400
8/2/2005,145.94595336914062,149.9099121,145.70570373535156,149.7447509765625,14565800
8/3/2005,149.14915466308594,150.0100098,147.9479522705078,148.79879760742188,11849300
8/4/2005,147.9229278564453,149.64964294433594,147.77276611328125,149.01400756835938,10462500
8/5/2005,148.89889526367188,149.40440368652344,145.80079650878906,146.32131958007812,11867500
8/8/2005,146.9469451904297,147.9729766845703,145.39039611816406,145.77076721191406,8954600
8/9/2005,146.12612915039062,146.48648071289062,144.39939880371094,145.93092346191406,11547000
8/10/2005,145.79579162597656,146.31130981445312,142.58258056640625,142.9829864501953,13744200
8/11/2005,143.0880889892578,143.4334259033203,140.45045471191406,142.1671600341797,15014700
8/12/2005,141.8218231201172,145.2452392578125,140.96096801757812,145.0050048828125,13158600
8/15/2005,145.0450439453125,146.53152465820312,142.0270233154297,142.1421356201172,16333000
8/16/2005,142.58258056640625,144.03903198242188,141.8118133544922,142.9679718017578,14204100
8/17/2005,142.8979034423828,143.4284210205078,142.1421356201172,142.69268798828125,7758800
8/18/2005,138.0930938720703,140.39039611816406,137.63763427734375,140.1351318359375,23721800
8/19/2005,140.63563537597656,140.86585998535156,139.9499512,140.1401367,11074700
8/22/2005,140.76075744628906,140.87586975097656,136.8118133544922,137.1421356201172,13612300
8/23/2005,138.2182159423828,140.0100098,137.19720458984375,139.9299316,11631700
8/24/2005,138.92391967773438,142.51751708984375,138.3633575439453,141.42642211914062,17169000
8/25/2005,141.41641235351562,142.1421356201172,140.1251220703125,141.43643188476562,8744400
8/26/2005,141.8818817138672,142.65264892578125,141.47146606445312,141.9319305419922,7503000
8/29/2005,141.26126098632812,144.7047119140625,141.26126098632812,144.36936950683594,11794100
8/30/2005,143.83883666992188,144.8999023,143.0830841064453,143.77877807617188,9574400
8/31/2005,144.25926208496094,144.39439392089844,142.32232666015625,143.1431427001953,10057900
9/1/2005,143.0980987548828,143.89389038085938,142.64263916015625,143.2682647705078,5478700
9/2/2005,143.3983917236328,145.1401367,143.3633575439453,144.36936950683594,6862100
9/6/2005,144.64463806152344,144.8398438,143.54354858398438,143.69869995117188,8416100
9/7/2005,143.0880889892578,147.8979034423828,142.78277587890625,147.58258056640625,14984000
9/8/2005,147.56256103515625,149.7897949,146.8268280029297,147.8428497314453,13213300
9/9/2005,148.78878784179688,149.699707,148.4284210205078,149.6947021484375,8772200
9/12/2005,151.02603149414062,155.86585998535156,150.65065002441406,155.0250244140625,20752200
9/13/2005,154.65464782714844,157.9229278564453,153.2382354736328,155.99600219726562,20579200
9/14/2005,154.51951599121094,156.7967987060547,150.300293,151.6516571044922,22529000
9/15/2005,149.9099121,153.52853393554688,149.10411071777344,151.46145629882812,30901400
9/16/2005,152.1621551513672,152.40240478515625,150.0850830078125,150.2502441,15144400
9/19/2005,150.65065002441406,153.1531524658203,150.50550842285156,152.0470428466797,11512200
9/20/2005,153.2282257080078,155.80580139160156,152.76776123046875,154.10911560058594,18683200
9/21/2005,154.35935974121094,157.0370330810547,153.1331329345703,156.10610961914062,20219100
9/22/2005,155.90589904785156,159.7697754,155.2402344,155.84083557128906,25986700
9/23/2005,156.6566619873047,158.76376342773438,156.45144653320312,157.8378448486328,16950600
9/26/2005,159.9099121,160.63563537597656,156.43643188476562,157.29730224609375,19769000
9/27/2005,157.63262939453125,159.36436462402344,156.8468475341797,157.1271209716797,13732400
9/28/2005,157.26727294921875,157.70770263671875,152.9529571533203,153.1531524658203,15978800
9/29/2005,153.49349975585938,155.51551818847656,153.1931915283203,154.9649658203125,11216300
9/30/2005,157.26727294921875,158.90890502929688,156.30130004882812,158.3883819580078,18284200
10/3/2005,156.9719696044922,160.2152099609375,156.55154418945312,159.49949645996094,18302200
10/4/2005,160.1351318359375,160.80079650878906,155.52552795410156,155.65565490722656,18270300
10/5/2005,156.50149536132812,157.60760498046875,154.15415954589844,155.51051330566406,16640100
10/6/2005,157.22723388671875,157.39739990234375,155.2001953,156.53152465820312,15971600
10/7/2005,157.55255126953125,158.49349975585938,155.42543029785156,156.6516571044922,13527000
10/10/2005,156.8118133544922,157.56756591796875,154.7297363,155.48048400878906,11133200
10/11/2005,155.46046447753906,156.48147583007812,152.58258056640625,153.2032012939453,17068100
10/12/2005,152.75274658203125,153.74874877929688,149.64964294433594,150.63563537597656,18593700
10/13/2005,151.15115356445312,151.15115356445312,145.48548889160156,148.86886596679688,21114200
10/14/2005,150.1000977,150.2652587890625,146.41641235351562,148.2182159423828,17021100
10/17/2005,148.89889526367188,152.75274658203125,147.42742919921875,152.65264892578125,15118200
10/18/2005,152.63262939453125,154.13414001464844,151.52151489257812,151.7917938232422,14141400
10/19/2005,152.1521453857422,155.0900879,152.1321258544922,154.50450134277344,14007300
10/20/2005,155.1501465,155.72071838378906,150.75575256347656,151.7517547607422,27795500
10/21/2005,173.0730743408203,173.3883819580078,166.6666717529297,170.1201172,45739000
10/24/2005,171.8568572998047,174.8248291015625,171.26626586914062,174.49949645996094,18844500
10/25/2005,173.0630645751953,173.87387084960938,171.6016082763672,173.62863159179688,13742800
10/26/2005,173.3133087158203,178.1781768798828,173.2682647705078,177.8979034423828,17797100
10/27/2005,178.47848510742188,178.72372436523438,176.01602172851562,176.7067108154297,10258500
10/28/2005,177.8128204345703,179.65464782714844,177.68768310546875,179.26426696777344,11795100
10/31/2005,180.300293,187.56256103515625,179.9349365234375,186.25625610351562,28657100
11/1/2005,186.11611938476562,192.1421356201172,184.6896973,189.8798828,32679400
11/2/2005,191.04104614257812,192.69268798828125,188.77377319335938,190.0300293,21109600
11/3/2005,191.39639282226562,193.48348999023438,190.88087463378906,193.1681671142578,14881900
11/4/2005,195.1851806640625,196.09109497070312,192.9179229736328,195.41041564941406,17632100
11/7/2005,197.74774169921875,198.93392944335938,196.27127075195312,197.71270751953125,19163800
11/8/2005,197.32232666015625,197.9929962158203,194.48448181152344,195.1451416015625,15779200
11/9/2005,193.52853393554688,194.33934020996094,189.20420837402344,189.7647705078125,20912800
11/10/2005,189.36936950683594,195.87086486816406,188.90390014648438,195.74574279785156,18239100
11/11/2005,197.75775146484375,198.64865112304688,194.61961364746094,195.39540100097656,14113600
11/14/2005,196.25625610351562,199.30931091308594,195.96096801757812,198.68368530273438,15600100
11/15/2005,197.38739013671875,198.69869995117188,195.67066955566406,196.5966033935547,17232500
11/16/2005,198.2982940673828,199.62461853027344,197.25225830078125,199.27427673339844,17373000
11/17/2005,201.10110473632812,202.1071014404297,199.9649658203125,201.9269256591797,18405900
11/18/2005,201.9469451904297,202.45245361328125,200.1251220703125,200.3052978515625,14037100
11/21/2005,199.7847900390625,205.1951904296875,196.9419403076172,204.8848876953125,20649500
11/22/2005,204.52952575683594,208.86386108398438,203.3183135986328,208.44345092773438,19172800
11/23/2005,208.72872924804688,212.57257080078125,208.0980987548828,211.6416473388672,20149800
11/25/2005,213.1031036376953,214.58958435058594,212.8628692626953,214.52452087402344,9670500
11/28/2005,215.1251220703125,215.83583068847656,211.43142700195312,211.9519500732422,21994700
11/29/2005,212.44244384765625,213.4134063720703,201.27127075195312,201.9719696044922,42948600
11/30/2005,202.33233642578125,204.42942810058594,197.9779815673828,202.65765380859375,31162000
12/1/2005,204.8048095703125,207.9279327392578,204.34934997558594,207.25225830078125,19470300
12/2/2005,208.67868041992188,209.9749755859375,207.1371307373047,209.05905151367188,15071900
12/5/2005,208.70870971679688,208.95895385742188,202.34234619140625,203.1281280517578,20558200
12/6/2005,204.55455017089844,208.4134063720703,201.05105590820312,202.47247314453125,30220300
12/7/2005,203.2832794189453,203.55355834960938,199.7047119140625,202.31231689453125,23308400
12/8/2005,202.8528594970703,205.53053283691406,201.52151489257812,205.53053283691406,17802100
12/9/2005,207.70770263671875,208.0980987548828,204.48448181152344,204.8048095703125,15271500
12/12/2005,207.52252197265625,207.8128204345703,205.1801758,206.51150512695312,13886200
